date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:33:49	4526/4526	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/img/video-play.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/img/video-play.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/css/lightgallery.min.css?ver=1.2.18)
08:33:49	5177/5177	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/img/youtube-play.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/img/youtube-play.png	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/css/lightgallery.min.css?ver=1.2.18)
08:33:49	4178/4178	---M--	200	added ('OK')	image/gif	date:Thu,%2015%20Dec%202022%2015:47:59%20GMT	https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/img/loading.gif	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/img/loading.gif	(from https://juvenusfuturum.com/wp-content/plugins/essential-real-estate/public/assets/packages/light-gallery/css/lightgallery.min.css?ver=1.2.18)
08:33:50	302/302	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:50	323/323	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:50	244/244	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:51	495/495	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:51	712/712	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:51	841/841	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:51	694/694	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:51	544/544	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:52	590/590	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:52	682/682	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:52	705/705	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:52	674/674	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:53	717/717	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:53	691/691	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:53	700/700	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:53	648/648	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:53	621/621	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:54	688/688	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:54	700/700	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:54	647/647	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:55	763/763	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:55	690/690	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:55	709/709	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:55	691/691	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:55	635/635	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:56	590/590	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:56	635/635	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:56	659/659	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:56	1686/1686	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:57	706/706	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:57	470/470	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:57	606/606	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:57	792/792	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:58	505/505	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:58	756/756	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:58	657/657	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:58	223/223	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:59	168/168	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:59	198/198	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:59	673/673	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:33:59	265/265	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:58%20GMT	https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://juvenusfuturum.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
08:34:00	4976/4976	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/owl-carousel/assets/owl.video.play.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/owl-carousel/assets/owl.video.play.png	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/owl-carousel/assets/owl.carousel.min.css?ver=2.1.0)
08:34:00	5428/5428	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/img/vimeo-play.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/img/vimeo-play.png	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/css/lightgallery.min.css?ver=6.1.1)
08:34:00	4526/4526	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/img/video-play.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/img/video-play.png	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/css/lightgallery.min.css?ver=6.1.1)
08:34:01	5177/5177	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/img/youtube-play.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/img/youtube-play.png	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/css/lightgallery.min.css?ver=6.1.1)
08:34:01	4178/4178	---M--	200	added ('OK')	image/gif	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/img/loading.gif	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/img/loading.gif	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/plugins/light-gallery/css/lightgallery.min.css?ver=6.1.1)
08:34:01	995/995	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/images/icon-dropdown-3.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/images/icon-dropdown-3.png	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/preset/4305.style.min.css?ver=6.1.1)
08:34:03	66460/66460	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Dec%202022%2013:34:03%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/images/preset-bg.jpg	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/images/preset-bg.jpg	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/preset/4305.style.min.css?ver=6.1.1)
08:34:03	290/290	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/images/close.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/images/close.png	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/preset/4305.style.min.css?ver=6.1.1)
08:34:03	1011/1011	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Jun%202021%2023:27:54%20GMT	https://juvenusfuturum.com/wp-content/themes/benaa/assets/images/icon-dropdown-2.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/themes/benaa/assets/images/icon-dropdown-2.png	(from https://juvenusfuturum.com/wp-content/themes/benaa/assets/preset/4305.style.min.css?ver=6.1.1)
08:34:04	144324/144324	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Jun%202021%2023:28:06%20GMT	https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.eot?rfa9z8	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.eot	(from https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.6)
08:34:04	144324/144324	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Jun%202021%2023:28:06%20GMT	https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.eot?	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaultsd41d.eot	(from https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.6)
08:34:04	144232/144232	---M--	200	added ('OK')	font/woff	date:Fri,%2018%20Jun%202021%2023:28:06%20GMT	https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.woff?rfa9z8	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.woff	(from https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.6)
08:34:04	144156/144156	---M--	200	added ('OK')	font/ttf	date:Fri,%2018%20Jun%202021%2023:28:06%20GMT	https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.ttf?rfa9z8	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.ttf	(from https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.6)
08:34:05	468379/468379	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2018%20Jun%202021%2023:28:06%20GMT	https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.svg?rfa9z8	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.svg	(from https://juvenusfuturum.com/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.6)
08:34:05	70857/70857	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Dec%202022%2017:01:56%20GMT	https://juvenusfuturum.com/wp-content/plugins/mystickyelements/intl-tel-input-src/build/img/flags.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/mystickyelements/intl-tel-input-src/build/img/flags.png	(from https://juvenusfuturum.com/wp-content/plugins/mystickyelements/css/mystickyelements-front.min.css?ver=2.0.7)
08:34:06	174369/174369	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Dec%202022%2017:01:56%20GMT	https://juvenusfuturum.com/wp-content/plugins/mystickyelements/intl-tel-input-src/build/img/flags@2x.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/mystickyelements/intl-tel-input-src/build/img/flags@2x.png	(from https://juvenusfuturum.com/wp-content/plugins/mystickyelements/intl-tel-input-src/build/css/intlTelInput.css?ver=2.0.7)
08:34:06	1009/1009	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2015:51:12%20GMT	https://juvenusfuturum.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from https://juvenusfuturum.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.6)
08:34:06	1944/1944	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2015:51:12%20GMT	https://juvenusfuturum.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from https://juvenusfuturum.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.6)
08:34:06	5704/5704	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2015:51:12%20GMT	https://juvenusfuturum.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from https://juvenusfuturum.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.6)
08:34:06	2039/2039	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2015:51:12%20GMT	https://juvenusfuturum.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	C:/My%20Web%20Sites/Plantilla/juvenusfuturum.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from https://juvenusfuturum.com/wp-content/plugins/jetpack/css/jetpack.css?ver=11.6)
